iso,pressure,free_gb,swap_gb,compressed_gb
2026-09-18T22:27:43Z,1,16.2,1.5,1.4
2026-09-18T22:28:03Z,1,15.0,1.5,1.4
2026-09-18T22:28:23Z,1,14.5,1.5,1.4
2026-09-18T22:28:43Z,1,16.4,1.5,1.4
2026-09-18T22:29:03Z,1,15.8,1.5,1.4
2026-09-18T22:29:24Z,1,16.0,1.5,1.4
2026-09-18T22:29:44Z,1,14.9,1.5,1.4
2026-09-18T22:30:04Z,1,15.4,1.5,1.4
2026-09-18T22:30:24Z,1,16.0,1.5,1.4
2026-09-18T22:30:44Z,1,16.2,1.5,1.4
2026-09-18T22:31:04Z,1,15.2,1.5,1.4
2026-09-18T22:31:24Z,1,16.7,1.5,1.4
2026-09-18T22:31:44Z,1,17.0,1.5,1.4
2026-09-18T22:32:04Z,1,15.4,1.5,1.4
2026-09-18T22:32:24Z,1,15.2,1.5,1.4
2026-09-18T22:32:44Z,1,16.1,1.5,1.4
2026-09-18T22:33:04Z,1,15.3,1.5,1.4
2026-09-18T22:33:24Z,1,16.2,1.5,1.4
2026-09-18T22:33:44Z,1,15.3,1.5,1.4
2026-09-18T22:34:04Z,1,15.6,1.5,1.4
2026-09-18T22:34:25Z,1,16.1,1.5,1.4
2026-09-18T22:34:45Z,1,16.1,1.5,1.4
2026-09-18T22:35:05Z,1,15.9,1.5,1.4
2026-09-18T22:35:25Z,1,18.5,1.5,1.4
2026-09-18T22:35:45Z,1,16.4,1.5,1.4
2026-09-18T22:36:05Z,1,15.5,1.5,1.4
2026-09-18T22:36:25Z,1,15.6,1.5,1.4
2026-09-18T22:36:45Z,1,16.5,1.5,1.4
2026-09-18T22:37:05Z,1,15.3,1.5,1.4
2026-09-18T22:37:25Z,1,15.8,1.5,1.4
2026-09-18T22:37:45Z,1,16.3,1.5,1.4
2026-09-18T22:38:05Z,1,14.5,1.5,1.4
2026-09-18T22:38:25Z,1,15.9,1.5,1.4
2026-09-18T22:38:45Z,1,16.1,1.5,1.4
2026-09-18T22:39:05Z,1,16.2,1.5,1.4
2026-09-18T22:39:25Z,1,14.9,1.5,1.4
2026-09-18T22:39:46Z,1,16.1,1.5,1.4
2026-09-18T22:40:06Z,1,15.0,1.5,1.4
2026-09-18T22:40:26Z,1,16.0,1.5,1.4
2026-09-18T22:40:46Z,1,16.1,1.5,1.4
2026-09-18T22:41:06Z,1,15.4,1.5,1.4
2026-09-18T22:41:26Z,1,15.6,1.5,1.4
